x_c,y_c,Cp,Vx_ms,Vy_ms,speed_ms
1.19,0.06,0.10027,118.0289,-4.8526,118.1286
1.1975,0.06,0.09767,118.1904,-4.6911,118.2834
1.205,0.06,0.09517,118.3448,-4.5378,118.4317
1.2125,0.06,0.09278,118.4925,-4.392,118.5739
1.22,0.06,0.09048,118.6339,-4.2531,118.7102
1.2275,0.06,0.08827,118.7695,-4.1207,118.841
1.235,0.06,0.08614,118.8995,-3.9941,118.9665
1.2425,0.06,0.0841,119.0242,-3.8731,119.0872
1.25,0.06,0.08213,119.1439,-3.7571,119.2031
1.2575,0.06,0.08024,119.2589,-3.6458,119.3147
1.265,0.06,0.07841,119.3695,-3.539,119.422
1.2725,0.06,0.07665,119.4759,-3.4362,119.5253
1.28,0.06,0.07496,119.5783,-3.3373,119.6248
1.2875,0.06,0.07332,119.6769,-3.2421,119.7208
1.295,0.06,0.07174,119.7719,-3.1502,119.8133
1.3025,0.06,0.07022,119.8634,-3.0615,119.9025
1.31,0.06,0.06874,119.9518,-2.9758,119.9887
1.3175,0.06,0.06732,120.0371,-2.893,120.0719
1.325,0.06,0.06594,120.1194,-2.8128,120.1523
1.3325,0.06,0.06461,120.1989,-2.7352,120.23
1.34,0.06,0.06332,120.2758,-2.66,120.3052
1.3475,0.06,0.06207,120.3501,-2.587,120.3779
1.355,0.06,0.06086,120.4221,-2.5163,120.4483
1.3625,0.06,0.05969,120.4917,-2.4475,120.5165
1.37,0.06,0.05855,120.5591,-2.3808,120.5826
1.3775,0.06,0.05745,120.6243,-2.3159,120.6466
1.385,0.06,0.05638,120.6876,-2.2527,120.7086
1.3925,0.06,0.05535,120.7489,-2.1913,120.7688
1.4,0.06,0.05434,120.8084,-2.1315,120.8272
-0.4,0.0675,0.05655,120.2512,10.3857,120.6988
-0.3925,0.0675,0.05769,120.1758,10.4901,120.6328
-0.385,0.0675,0.05886,120.098,10.5981,120.5647
-0.3775,0.0675,0.06007,120.0176,10.7098,120.4945
-0.37,0.0675,0.06131,119.9346,10.8253,120.4221
-0.3625,0.0675,0.06259,119.8488,10.9449,120.3475
-0.355,0.0675,0.06391,119.7601,11.0688,120.2705
-0.3475,0.0675,0.06528,119.6684,11.1974,120.1911
-0.34,0.0675,0.06668,119.5735,11.3307,120.1091
-0.3325,0.0675,0.06813,119.4752,11.4692,120.0245
-0.325,0.0675,0.06962,119.3736,11.6132,119.9371
-0.3175,0.0675,0.07117,119.2683,11.763,119.8469
-0.31,0.0675,0.07276,119.1592,11.9189,119.7538
-0.3025,0.0675,0.0744,119.0461,12.0815,119.6576
-0.295,0.0675,0.07609,118.9289,12.2511,119.5582
-0.2875,0.0675,0.07784,118.8073,12.4282,119.4556
-0.28,0.0675,0.07964,118.6811,12.6134,119.3495
-0.2725,0.0675,0.0815,118.5503,12.8072,119.24
-0.265,0.0675,0.08342,118.4144,13.0102,119.127
-0.2575,0.0675,0.0854,118.2733,13.2233,119.0102
-0.25,0.0675,0.08744,118.1268,13.4472,118.8897
-0.2425,0.0675,0.08954,117.9746,13.6826,118.7654
-0.235,0.0675,0.09171,117.8165,13.9307,118.6373
-0.2275,0.0675,0.09394,117.6523,14.1924,118.5052
-0.22,0.0675,0.09623,117.4817,14.4689,118.3693
-0.2125,0.0675,0.09858,117.3045,14.7616,118.2296
-0.205,0.0675,0.10098,117.1205,15.0718,118.0863
-0.1975,0.0675,0.10345,116.9295,15.4014,117.9394
-0.19,0.0675,0.10596,116.7314,15.752,117.7894
-0.1825,0.0675,0.10851,116.5261,16.1258,117.6366
-0.175,0.0675,0.1111,116.3136,16.5252,117.4817
-0.1675,0.0675,0.11371,116.0941,16.9527,117.3254
-0.16,0.0675,0.11631,115.8678,17.4115,117.1687
-0.1525,0.0675,0.1189,115.6352,17.9049,117.0132
-0.145,0.0675,0.12143,115.397,18.4367,116.8605
-0.1375,0.0675,0.12387,115.1544,19.0114,116.7132
-0.13,0.0675,0.12617,114.909,19.634,116.5743
-0.1225,0.0675,0.12826,114.663,20.3101,116.4478
-0.115,0.0675,0.13006,114.4195,21.046,116.339
-0.1075,0.0675,0.13145,114.1829,21.8489,116.2545
-0.1,0.0675,0.1323,113.9589,22.7266,116.203
-0.0925,0.0675,0.13242,113.7553,23.6879,116.1955
-0.085,0.0675,0.13159,113.5823,24.742,116.2459
-0.0775,0.0675,0.12951,113.4537,25.898,116.372
-0.07,0.0675,0.12582,113.3871,27.1651,116.5958
-0.0625,0.0675,0.12005,113.4053,28.5504,116.944
-0.055,0.0675,0.11166,113.5371,30.058,117.4485
-0.0475,0.0675,0.09999,113.8172,31.6859,118.1455
-0.04,0.0675,0.08433,114.2864,33.4227,119.0733
-0.0325,0.0675,0.06395,114.9887,35.2437,120.2686
-0.025,0.0675,0.03819,115.9669,37.1064,121.7589
-0.0175,0.0675,0.00666,117.2544,38.9491,123.5541
-0.01,0.0675,-0.03062,118.865,40.6923,125.6373
-0.0025,0.0675,-0.07307,120.7833,42.2478,127.9588
0.005,0.0675,-0.11945,122.9598,43.5326,130.4385
0.0125,0.0675,-0.16807,125.3155,44.4862,132.9774
0.02,0.0675,-0.21704,127.7548,45.0817,135.4756
0.0275,0.0675,-0.26464,130.1839,45.3291,137.8498
0.035,0.0675,-0.30956,132.5259,45.2678,140.0439
0.0425,0.0675,-0.35099,134.7285,44.9536,142.0303
0.05,0.0675,-0.38865,136.7643,44.4462,143.8052
0.0575,0.0675,-0.42258,138.626,43.8005,145.381
0.065,0.0675,-0.45307,140.3197,43.0619,146.7786
0.0725,0.0675,-0.48052,141.8595,42.2656,148.0219
0.08,0.0675,-0.50534,143.2625,41.4367,149.1347
0.0875,0.0675,-0.52793,144.5467,40.5928,150.1384
0.095,0.0675,-0.54866,145.7288,39.7453,151.0516
0.1025,0.0675,-0.56783,146.8237,38.9012,151.8898
0.11,0.0675,-0.5857,147.8443,38.0645,152.6658
0.1175,0.0675,-0.60249,148.8015,37.2369,153.3899
0.125,0.0675,-0.61835,149.7042,36.4187,154.0704
0.1325,0.0675,-0.63345,150.5603,35.609,154.7139
0.14,0.0675,-0.64793,151.3777,34.8071,155.3279
0.1475,0.0675,,152.1634,34.0192,
0.155,0.0675,,152.8965,33.2583,
0.1625,0.0675,,153.5365,32.4524,
0.17,0.0675,,-0.1095,-0.0162,
0.1775,0.0675,,-0.0198,0.053,
0.185,0.0675,,0.0235,0.0107,
0.1925,0.0675,,0.0068,-0.007,
0.2,0.0675,,-0.001,-0.0013,
0.2075,0.0675,,0.0012,0.0024,
0.215,0.0675,,0.003,0.0012,
0.2225,0.0675,,0.0023,0.0003,
0.23,0.0675,,0.0019,0.0006,
0.2375,0.0675,,0.002,0.0007,
0.245,0.0675,,0.0021,0.0005,
0.2525,0.0675,,0.002,0.0004,
0.26,0.0675,,0.0019,0.0005,
0.2675,0.0675,,0.0019,0.0004,
0.275,0.0675,,0.0019,0.0004,
0.2825,0.0675,,0.0018,0.0003,
0.29,0.0675,,0.0018,0.0003,
0.2975,0.0675,,0.0018,0.0003,
0.305,0.0675,,0.0018,0.0003,
0.3125,0.0675,,0.0017,0.0002,
0.32,0.0675,,0.0017,0.0002,
0.3275,0.0675,,0.0017,0.0002,
0.335,0.0675,,0.0017,0.0002,
0.3425,0.0675,,0.0016,0.0002,
0.35,0.0675,,0.0016,0.0002,
0.3575,0.0675,,0.0016,0.0001,
0.365,0.0675,,0.0016,0.0001,
0.3725,0.0675,,0.0016,0.0001,
0.38,0.0675,,0.0016,0.0001,
0.3875,0.0675,,0.0015,0.0001,
0.395,0.0675,,0.0015,0.0001,
0.4025,0.0675,,0.0015,0.0001,
0.41,0.0675,,0.0015,0.0001,
0.4175,0.0675,,0.0015,0.0001,
0.425,0.0675,,0.0015,0.0001,
0.4325,0.0675,,0.0015,0.0001,
0.44,0.0675,,0.0015,0.0001,
0.4475,0.0675,,0.0014,0.0,
0.455,0.0675,,0.0014,0.0,
0.4625,0.0675,,0.0014,0.0,
0.47,0.0675,,0.0014,0.0,
0.4775,0.0675,,0.0014,0.0,
0.485,0.0675,,0.0014,0.0,
0.4925,0.0675,,0.0014,0.0,
0.5,0.0675,,0.0014,0.0,
0.5075,0.0675,,0.0014,0.0,
0.515,0.0675,,0.0014,0.0,
0.5225,0.0675,,0.0014,0.0,
0.53,0.0675,,0.0014,0.0,
0.5375,0.0675,,0.0014,0.0,
0.545,0.0675,,0.0014,0.0,
0.5525,0.0675,,0.0014,-0.0,
0.56,0.0675,,0.0014,-0.0,
0.5675,0.0675,,0.0014,-0.0,
0.575,0.0675,,0.0014,-0.0,
0.5825,0.0675,,0.0014,-0.0,
0.59,0.0675,,0.0014,-0.0,
0.5975,0.0675,,0.0015,-0.0,
0.605,0.0675,,0.0015,-0.0001,
0.6125,0.0675,,0.0015,-0.0,
0.62,0.0675,,0.0015,-0.0001,
0.6275,0.0675,,0.0015,-0.0001,
0.635,0.0675,,0.0015,-0.0,
0.6425,0.0675,,0.0016,-0.0001,
0.65,0.0675,,0.0015,-0.0002,
0.6575,0.0675,,0.0017,0.0,
0.665,0.0675,,0.0018,-0.0004,
0.6725,0.0675,,0.0012,-0.0001,
0.68,0.0675,,0.0023,0.0005,
0.6875,0.0675,,0.0021,-0.0019,
0.695,0.0675,,-0.0011,0.001,
0.7025,0.0675,,0.0069,0.003,
0.71,0.0675,,0.0015,-0.0122,
0.7175,0.0675,,-0.0165,0.012,
0.725,0.0675,,0.0425,0.026,
0.7325,0.0675,,-0.0287,-0.1196,
0.74,0.0675,,144.6474,-26.9143,
0.7475,0.0675,,143.7692,-27.4104,
0.755,0.0675,,143.0343,-27.7197,
0.7625,0.0675,,142.1503,-27.9721,
0.77,0.0675,-0.39434,141.2737,-28.2528,144.0711
0.7775,0.0675,-0.37715,140.4033,-28.4981,143.2663
0.785,0.0675,-0.35964,139.516,-28.7143,142.4403
0.7925,0.0675,-0.34195,138.6176,-28.9085,141.5999
0.8,0.0675,-0.32413,137.7101,-29.0773,140.7464
0.8075,0.0675,-0.30614,136.7927,-29.2195,139.8786
0.815,0.0675,-0.288,135.8653,-29.3346,138.9961
0.8225,0.0675,-0.2697,134.9283,-29.4218,138.0988
0.83,0.0675,-0.25124,133.9818,-29.4798,137.1867
0.8375,0.0675,-0.23264,133.0259,-29.5075,136.2593
0.845,0.0675,-0.21389,132.0609,-29.5035,135.3165
0.8525,0.0675,-0.19499,131.087,-29.4664,134.358
0.86,0.0675,-0.17596,130.1046,-29.3943,133.3838
0.8675,0.0675,-0.15678,129.114,-29.2853,132.3936
0.875,0.0675,-0.13748,128.1159,-29.1372,131.3875
0.8825,0.0675,-0.11807,127.1112,-28.9475,130.3657
0.89,0.0675,-0.09855,126.1008,-28.7132,129.3285
0.8975,0.0675,-0.07895,125.0864,-28.4311,128.2768
0.905,0.0675,-0.0593,124.0698,-28.0977,127.2116
0.9125,0.0675,-0.03964,123.0538,-27.709,126.135
0.92,0.0675,-0.02003,122.042,-27.2606,125.0495
0.9275,0.0675,-0.00053,121.039,-26.7479,123.9592
0.935,0.0675,0.01875,120.051,-26.1664,122.8695
0.9425,0.0675,0.03769,119.0858,-25.5117,121.7878
0.95,0.0675,0.05612,118.1535,-24.7801,120.724
0.9575,0.0675,0.07383,117.2662,-23.9696,119.6908
0.965,0.0675,0.09058,116.4383,-23.0806,118.7038
0.9725,0.0675,0.1061,115.6859,-22.1173,117.7812
0.98,0.0675,0.12007,115.0255,-21.0886,116.9427
0.9875,0.0675,0.13222,114.4722,-20.0092,116.2078
0.995,0.0675,0.14232,114.0372,-18.8986,115.5925
1.0025,0.0675,0.15025,113.7256,-17.7803,115.1071
1.01,0.0675,0.156,113.5352,-16.6784,114.7537
1.0175,0.0675,0.15968,113.4567,-15.6151,114.5262
1.025,0.0675,0.16154,113.4753,-14.6075,114.4117
1.0325,0.0675,0.16184,113.5735,-13.6672,114.3929
1.04,0.0675,0.1609,113.7331,-12.7997,114.4511
1.0475,0.0675,0.159,113.9376,-12.0058,114.5684
1.055,0.0675,0.15639,114.1729,-11.2829,114.729
1.0625,0.0675,0.15329,114.4276,-10.6263,114.9199
1.07,0.0675,0.14986,114.693,-10.0302,115.1307
1.0775,0.0675,0.14623,114.9624,-9.4886,115.3534
1.085,0.0675,0.1425,115.2313,-8.9957,115.5819
1.0925,0.0675,0.13872,115.4963,-8.5459,115.8121
1.1,0.0675,0.13497,115.7552,-8.1344,116.0407
1.1075,0.0675,0.13127,116.0065,-7.7567,116.2655
1.115,0.0675,0.12764,116.2493,-7.409,116.4852
1.1225,0.0675,0.12411,116.4832,-7.0879,116.6987
1.13,0.0675,0.12069,116.708,-6.7904,116.9053
1.1375,0.0675,0.11738,116.9236,-6.5139,117.1049
1.145,0.0675,0.11418,117.1302,-6.2563,117.2972
1.1525,0.0675,0.11109,117.3282,-6.0156,117.4823
1.16,0.0675,0.10812,117.5177,-5.7901,117.6602
1.1675,0.0675,0.10526,117.6991,-5.5784,117.8312
1.175,0.0675,0.10251,117.8728,-5.379,117.9955
1.1825,0.0675,0.09986,118.0391,-5.1909,118.1532
1.19,0.0675,0.09731,118.1984,-5.0131,118.3047
1.1975,0.0675,0.09486,118.3511,-4.8447,118.4502
1.205,0.0675,0.09251,118.4974,-4.6849,118.59
1.2125,0.0675,0.09024,118.6377,-4.533,118.7243
1.22,0.0675,0.08806,118.7724,-4.3883,118.8534
1.2275,0.0675,0.08595,118.9016,-4.2504,118.9776
1.235,0.0675,0.08393,119.0258,-4.1187,119.097
1.2425,0.0675,0.08198,119.1451,-3.9927,119.212
1.25,0.0675,0.0801,119.2598,-3.872,119.3226
1.2575,0.0675,0.07829,119.3701,-3.7563,119.4292
1.265,0.0675,0.07654,119.4763,-3.6453,119.5319
1.2725,0.0675,0.07485,119.5786,-3.5386,119.631
1.28,0.0675,0.07322,119.6772,-3.4359,119.7265
1.2875,0.0675,0.07165,119.7722,-3.3371,119.8186
1.295,0.0675,0.07013,119.8638,-3.2418,119.9076
1.3025,0.0675,0.06866,119.9522,-3.1499,119.9935
1.31,0.0675,0.06724,120.0375,-3.0612,120.0766
1.3175,0.0675,0.06586,120.12,-2.9754,120.1568
1.325,0.0675,0.06453,120.1996,-2.8924,120.2344
1.3325,0.0675,0.06325,120.2766,-2.8122,120.3095
1.34,0.0675,0.062,120.3511,-2.7344,120.3822
1.3475,0.0675,0.06079,120.4232,-2.659,120.4525
1.355,0.0675,0.05962,120.4929,-2.586,120.5207
1.3625,0.0675,0.05848,120.5605,-2.515,120.5867
1.37,0.0675,0.05738,120.6259,-2.4461,120.6507
1.3775,0.0675,0.05631,120.6893,-2.3792,120.7128
1.385,0.0675,0.05527,120.7508,-2.3142,120.773
1.3925,0.0675,0.05427,120.8105,-2.2509,120.8314
1.4,0.0675,0.05329,120.8683,-2.1893,120.8881
-0.4,0.075,0.05466,120.3551,10.4582,120.8086
-0.3925,0.075,0.05573,120.2832,10.565,120.7463
-0.385,0.075,0.05684,120.209,10.6753,120.6821
-0.3775,0.075,0.05798,120.1325,10.7895,120.616
-0.37,0.075,0.05915,120.0535,10.9076,120.548
-0.3625,0.075,0.06035,119.9719,11.0299,120.4779
-0.355,0.075,0.06159,119.8878,11.1567,120.4058
-0.3475,0.075,0.06287,119.8008,11.2882,120.3314
-0.34,0.075,0.06418,119.711,11.4247,120.2549
-0.3325,0.075,0.06554,119.6181,11.5664,120.176
-0.325,0.075,0.06693,119.5221,11.7137,120.0948
-0.3175,0.075,0.06836,119.4229,11.867,120.0111
-0.31,0.075,0.06984,119.3203,12.0267,119.9248
-0.3025,0.075,0.07135,119.2141,12.1931,119.836
-0.295,0.075,0.07292,119.1042,12.3667,119.7445
-0.2875,0.075,0.07452,118.9905,12.548,119.6503
-0.28,0.075,0.07618,118.8728,12.7375,119.5533
-0.2725,0.075,0.07788,118.751,12.9358,119.4535
-0.265,0.075,0.07962,118.6248,13.1437,119.3508
-0.2575,0.075,0.08142,118.4942,13.3617,119.2452
-0.25,0.075,0.08326,118.359,13.5906,119.1367
-0.2425,0.075,0.08514,118.219,13.8314,119.0254
-0.235,0.075,0.08708,118.0741,14.085,118.9112
-0.2275,0.075,0.08905,117.9242,14.3523,118.7944
-0.22,0.075,0.09107,117.7691,14.6347,118.6749
-0.2125,0.075,0.09313,117.6088,14.9333,118.5531
-0.205,0.075,0.09522,117.4433,15.2497,118.4292
-0.1975,0.075,0.09733,117.2725,15.5853,118.3036
-0.19,0.075,0.09946,117.0965,15.9421,118.1767
-0.1825,0.075,0.1016,116.9155,16.322,118.0493
-0.175,0.075,0.10374,116.7297,16.7272,117.9221
-0.1675,0.075,0.10584,116.5396,17.1602,117.7963
-0.16,0.075,0.1079,116.3459,17.6239,117.6731
-0.1525,0.075,0.10989,116.1493,18.1214,117.5544
-0.145,0.075,0.11176,115.951,18.6562,117.4423
-0.1375,0.075,0.11347,115.7528,19.2322,117.3396
-0.13,0.075,0.11497,115.5566,19.8539,117.2498
-0.1225,0.075,0.11617,115.3655,20.5261,117.1773
-0.115,0.075,0.117,115.1831,21.2542,117.1277
-0.1075,0.075,0.11733,115.0143,22.044,117.1078
-0.1,0.075,0.11702,114.8655,22.9017,117.1263
-0.0925,0.075,0.1159,114.7447,23.8338,117.1939
-0.085,0.075,0.11374,114.6625,24.8468,117.3237
-0.0775,0.075,0.11027,114.6318,25.9467,117.5317
-0.07,0.075,0.10516,114.6693,27.1384,117.8369
-0.0625,0.075,0.09804,114.795,28.4244,118.2617
-0.055,0.075,0.08843,115.033,29.8038,118.8312
-0.0475,0.075,0.07585,115.411,31.27,119.5722
-0.04,0.075,0.05978,115.9595,32.8084,120.5115
-0.0325,0.075,0.03971,116.7092,34.3943,121.6718
-0.025,0.075,0.01526,117.6873,35.9909,123.0677
-0.0175,0.075,-0.01375,118.9122,37.5494,124.6999
-0.01,0.075,-0.04721,120.3874,39.0114,126.5505
-0.0025,0.075,-0.08459,122.0969,40.3153,128.5807
0.005,0.075,-0.12503,124.0033,41.4047,130.7332
0.0125,0.075,-0.16733,126.0508,42.2378,132.9393
0.02,0.075,-0.21018,128.1737,42.7945,135.1291
0.0275,0.075,-0.25235,130.3057,43.0775,137.2416
0.035,0.075,-0.29283,132.3897,43.1093,139.2317
0.0425,0.075,-0.33092,134.3831,42.9252,141.0723
0.05,0.075,-0.36625,136.259,42.5661,142.7529
0.0575,0.075,-0.39873,138.0051,42.0721,144.2756
0.065,0.075,-0.42844,139.6196,41.4788,145.6507
0.0725,0.075,-0.45558,141.1082,40.8158,146.8927
0.08,0.075,-0.48043,142.4808,40.1059,148.0178
0.0875,0.075,-0.50326,143.749,39.3664,149.0419
0.095,0.075,-0.52434,144.9247,38.6095,149.9795
0.1025,0.075,-0.54392,146.0194,37.8436,150.8436
0.11,0.075,-0.56222,147.0434,37.0742,151.6452
0.1175,0.075,-0.57941,148.0058,36.3048,152.3934
0.125,0.075,-0.59566,148.9144,35.5371,153.096
0.1325,0.075,-0.61109,149.7759,34.7721,153.7593
0.14,0.075,-0.6258,150.5959,34.0097,154.3884
0.1475,0.075,-0.63989,151.379,33.2497,154.9875
0.155,0.075,-0.65342,152.129,32.4914,155.5601
0.1625,0.075,-0.66644,152.8486,31.7344,156.1082
0.17,0.075,-0.67895,153.5392,30.9762,156.6327
0.1775,0.075,-0.69107,154.2068,30.212,157.1384
0.185,0.075,,154.8656,29.4509,
0.1925,0.075,,155.487,28.732,
0.2,0.075,,155.9949,27.9509,
0.2075,0.075,,-0.1401,0.0058,
0.215,0.075,,0.0135,0.1031,
0.2225,0.075,,0.0411,-0.023,
0.23,0.075,,-0.0105,-0.0155,
0.2375,0.075,,-0.0054,0.0088,
0.245,0.075,,0.0074,0.0032,
0.2525,0.075,,0.0024,-0.0028,
0.26,0.075,,0.0,0.0008,
0.2675,0.075,,0.0025,0.0014,
0.275,0.075,,0.0022,-0.0002,
0.2825,0.075,,0.0014,0.0003,
0.29,0.075,,0.0019,0.0006,
0.2975,0.075,,0.0019,0.0002,
0.305,0.075,,0.0016,0.0002,
0.3125,0.075,,0.0017,0.0003,
0.32,0.075,,0.0017,0.0002,
0.3275,0.075,,0.0016,0.0002,
0.335,0.075,,0.0017,0.0002,
0.3425,0.075,,0.0016,0.0002,
0.35,0.075,,0.0016,0.0002,
0.3575,0.075,,0.0016,0.0002,
0.365,0.075,,0.0016,0.0001,
0.3725,0.075,,0.0015,0.0001,
0.38,0.075,,0.0016,0.0001,
0.3875,0.075,,0.0015,0.0001,
0.395,0.075,,0.0015,0.0001,
0.4025,0.075,,0.0015,0.0001,
0.41,0.075,,0.0015,0.0001,
0.4175,0.075,,0.0015,0.0001,
0.425,0.075,,0.0015,0.0001,
0.4325,0.075,,0.0015,0.0001,
0.44,0.075,,0.0015,0.0001,
0.4475,0.075,,0.0014,0.0001,
0.455,0.075,,0.0014,0.0001,
0.4625,0.075,,0.0014,0.0,
0.47,0.075,,0.0014,0.0,
0.4775,0.075,,0.0014,0.0,
0.485,0.075,,0.0014,0.0,
0.4925,0.075,,0.0014,0.0,
0.5,0.075,,0.0014,0.0,
0.5075,0.075,,0.0014,0.0,
0.515,0.075,,0.0014,0.0,
0.5225,0.075,,0.0014,0.0,
0.53,0.075,,0.0014,0.0,
0.5375,0.075,,0.0014,0.0,
0.545,0.075,,0.0014,-0.0,
0.5525,0.075,,0.0014,0.0,
0.56,0.075,,0.0015,-0.0,
0.5675,0.075,,0.0014,-0.0001,
0.575,0.075,,0.0014,0.0001,
0.5825,0.075,,0.0015,-0.0001,
0.59,0.075,,0.0013,-0.0,
0.5975,0.075,,0.0017,0.0001,
0.605,0.075,,0.0014,-0.0005,
0.6125,0.075,,0.0011,0.0004,
0.62,0.075,,0.0024,-0.0002,
0.6275,0.075,,0.0004,-0.0009,
0.635,0.075,,0.0018,0.0021,
0.6425,0.075,,0.0038,-0.0029,
0.65,0.075,,-0.0042,0.0002,
0.6575,0.075,,0.0083,0.007,
0.665,0.075,,0.0026,-0.0176,
0.6725,0.075,,-0.021,0.0162,
0.68,0.075,,0.0539,0.0214,
0.6875,0.075,,-0.0606,-0.085,
0.695,0.075,,-0.0717,0.1124,
0.7025,0.075,,148.1798,-24.4285,
0.71,0.075,,147.5248,-24.6895,
0.7175,0.075,,146.6872,-25.1177,
0.725,0.075,,145.9307,-25.5335,
0.7325,0.075,-0.46757,145.147,-25.8835,147.4368
0.74,0.075,-0.4514,144.3384,-26.2301,146.7024
0.7475,0.075,-0.43527,143.5284,-26.5567,145.9646
0.755,0.075,-0.41891,142.7065,-26.8572,145.2118
0.7625,0.075,-0.40237,141.873,-27.1364,144.4449
0.77,0.075,-0.38566,141.0298,-27.393,143.6655
0.7775,0.075,-0.3688,140.1767,-27.6258,142.873
0.785,0.075,-0.35177,139.3138,-27.8346,142.0672
0.7925,0.075,-0.33459,138.4413,-28.0189,141.2482
0.8,0.075,-0.31726,137.5595,-28.1778,140.4158
0.8075,0.075,-0.29978,136.6685,-28.3106,139.57
0.815,0.075,-0.28216,135.7687,-28.4165,138.7106
0.8225,0.075,-0.2644,134.8601,-28.4945,137.8376
0.83,0.075,-0.2465,133.9432,-28.5437,136.9508
0.8375,0.075,-0.22847,133.0182,-28.5628,136.0502
0.845,0.075,-0.21032,132.0854,-28.5505,135.1358
0.8525,0.075,-0.19204,131.1453,-28.5055,134.2075
0.86,0.075,-0.17366,130.1985,-28.426,133.2655
0.8675,0.075,-0.15517,129.2455,-28.3103,132.3098
0.875,0.075,-0.13659,128.2873,-28.1563,131.3409
0.8825,0.075,-0.11794,127.325,-27.9617,130.3592
0.89,0.075,-0.09924,126.36,-27.724,129.3656
0.8975,0.075,-0.08052,125.394,-27.4405,128.3613
0.905,0.075,-0.06181,124.4293,-27.108,127.3479
0.9125,0.075,-0.04315,123.469,-26.7235,126.3279
0.92,0.075,-0.02461,122.5167,-26.2835,125.3042
0.9275,0.075,-0.00627,121.5772,-25.7846,124.2814
0.935,0.075,0.01178,120.6564,-25.2236,123.2648
0.9425,0.075,0.02942,119.7617,-24.5978,122.2617
0.95,0.075,0.04649,118.9018,-23.9055,121.2812
0.9575,0.075,0.06282,118.087,-23.1464,120.3341
0.965,0.075,0.07821,117.3289,-22.3225,119.4335
0.9725,0.075,0.09245,116.6397,-21.4386,118.5936
0.98,0.075,0.1053,116.0315,-20.503,117.8291
0.9875,0.075,0.11656,115.5149,-19.5279,117.1539
0.995,0.075,0.12609,115.0974,-18.5287,116.5793
1.0025,0.075,0.13379,114.7824,-17.5229,116.1122
1.01,0.075,0.13967,114.5681,-16.5286,115.7543
1.0175,0.075,0.14381,114.4482,-15.5623,115.5014
1.025,0.075,0.14637,114.4123,-14.6379,115.3448
1.0325,0.075,0.14755,114.4477,-13.7652,115.2725
1.04,0.075,0.14758,114.5411,-12.9499,115.2708
1.0475,0.075,0.14668,114.6795,-12.1943,115.326
1.055,0.075,0.14505,114.8514,-11.498,115.4255
1.0625,0.075,0.14289,115.0468,-10.8585,115.5581
1.07,0.075,0.14032,115.2579,-10.2722,115.7147
1.0775,0.075,0.13748,115.4782,-9.7348,115.8878
1.085,0.075,0.13446,115.703,-9.242,116.0715
1.0925,0.075,0.13134,115.9285,-8.7894,116.2613
1.1,0.075,0.12816,116.1523,-8.373,116.4537
1.1075,0.075,0.12498,116.3723,-7.9891,116.6462
1.115,0.075,0.12182,116.5872,-7.6342,116.8369
1.1225,0.075,0.11871,116.7962,-7.3054,117.0244
1.13,0.075,0.11566,116.9987,-7.0,117.2079
1.1375,0.075,0.11269,117.1944,-6.7156,117.3866
1.145,0.075,0.10979,117.3831,-6.4501,117.5602
1.1525,0.075,0.10698,117.565,-6.2017,117.7284
1.16,0.075,0.10426,117.7399,-5.9687,117.8911
1.1675,0.075,0.10162,117.9081,-5.7496,118.0482
1.175,0.075,0.09907,118.0698,-5.5433,118.1999
1.1825,0.075,0.09661,118.2252,-5.3485,118.3462
1.19,0.075,0.09424,118.3746,-5.1643,118.4872
1.1975,0.075,0.09195,118.5181,-4.9898,118.6231
1.205,0.075,0.08974,118.656,-4.8242,118.7541
1.2125,0.075,0.0876,118.7887,-4.6668,118.8803
1.22,0.075,0.08554,118.9162,-4.5169,119.0019
1.2275,0.075,0.08355,119.0389,-4.3739,119.1192
1.235,0.075,0.08164,119.1569,-4.2374,119.2322
1.2425,0.075,0.07978,119.2706,-4.1069,119.3413
1.25,0.075,0.078,119.38,-3.982,119.4464
1.2575,0.075,0.07627,119.4854,-3.8622,119.5479
1.265,0.075,0.0746,119.5871,-3.7473,119.6458
1.2725,0.075,0.07299,119.6851,-3.6369,119.7403
1.28,0.075,0.07143,119.7796,-3.5308,119.8316
1.2875,0.075,0.06992,119.8708,-3.4286,119.9199
1.295,0.075,0.06846,119.9589,-3.3301,120.0051
1.3025,0.075,0.06705,120.044,-3.2352,120.0876
1.31,0.075,0.06568,120.1262,-3.1435,120.1673
1.3175,0.075,0.06436,120.2057,-3.055,120.2445
1.325,0.075,0.06308,120.2825,-2.9694,120.3192
1.3325,0.075,0.06184,120.3569,-2.8866,120.3915
1.34,0.075,0.06063,120.4288,-2.8064,120.4615
1.3475,0.075,0.05947,120.4985,-2.7288,120.5294
1.355,0.075,0.05834,120.566,-2.6535,120.5952
1.3625,0.075,0.05724,120.6314,-2.5805,120.659
1.37,0.075,0.05617,120.6948,-2.5096,120.7209
1.3775,0.075,0.05514,120.7563,-2.4407,120.7809
1.385,0.075,0.05413,120.8159,-2.3738,120.8392
1.3925,0.075,0.05315,120.8737,-2.3088,120.8958
1.4,0.075,0.05221,120.9299,-2.2455,120.9508
-0.4,0.0825,0.05273,120.4612,10.5273,120.9203
-0.3925,0.0825,0.05374,120.3928,10.6362,120.8617
-0.385,0.0825,0.05478,120.3224,10.7488,120.8015
